name,type,value,date
双子座,,28621,2019-11-11
双子座,,29903,2019-11-12
双子座,,31299,2019-11-13
双子座,,32189,2019-11-14
双子座,,31951,2019-11-15
双子座,,34652,2019-11-16
双子座,,37454,2019-11-17
双子座,,32577,2019-11-18
双子座,,31792,2019-11-19
双子座,,32062,2019-11-20
双子座,,32859,2019-11-21
双子座,,32333,2019-11-22
双子座,,36191,2019-11-23
双子座,,37927,2019-11-24
双子座,,33181,2019-11-25
双子座,,32121,2019-11-26
双子座,,31629,2019-11-27
双子座,,31524,2019-11-28
双子座,,32182,2019-11-29
双子座,,36066,2019-11-30
巨蟹座,,33047,2019-11-01
巨蟹座,,33864,2019-11-02
巨蟹座,,37653,2019-11-03
巨蟹座,,34605,2019-11-04
巨蟹座,,34181,2019-11-05
巨蟹座,,34181,2019-11-06
巨蟹座,,34463,2019-11-07
巨蟹座,,31248,2019-11-08
巨蟹座,,34047,2019-11-09
巨蟹座,,36544,2019-11-10
巨蟹座,,30663,2019-11-11
巨蟹座,,33199,2019-11-12
巨蟹座,,33540,2019-11-13
巨蟹座,,33488,2019-11-14
巨蟹座,,33483,2019-11-15
巨蟹座,,38089,2019-11-16
巨蟹座,,39948,2019-11-17
巨蟹座,,34107,2019-11-18
巨蟹座,,32764,2019-11-19
巨蟹座,,35276,2019-11-20
巨蟹座,,35786,2019-11-21
巨蟹座,,34561,2019-11-22
巨蟹座,,38554,2019-11-23
巨蟹座,,40924,2019-11-24
巨蟹座,,35708,2019-11-25
巨蟹座,,34695,2019-11-26
巨蟹座,,34314,2019-11-27
巨蟹座,,34056,2019-11-28
巨蟹座,,34428,2019-11-29
巨蟹座,,39228,2019-11-30
狮子座,,32090,2019-11-01
狮子座,,34789,2019-11-02
狮子座,,34931,2019-11-03
狮子座,,30870,2019-11-04
狮子座,,30627,2019-11-05
狮子座,,30695,2019-11-06
狮子座,,30686,2019-11-07
狮子座,,33029,2019-11-08
狮子座,,31589,2019-11-09
狮子座,,33826,2019-11-10
狮子座,,28167,2019-11-11
狮子座,,29554,2019-11-12
狮子座,,31209,2019-11-13
狮子座,,31230,2019-11-14
狮子座,,31078,2019-11-15
狮子座,,35344,2019-11-16
狮子座,,36816,2019-11-17
狮子座,,31734,2019-11-18
狮子座,,31046,2019-11-19
狮子座,,31693,2019-11-20
狮子座,,32102,2019-11-21
狮子座,,31394,2019-11-22
狮子座,,35523,2019-11-23
狮子座,,37533,2019-11-24
狮子座,,33420,2019-11-25
狮子座,,32355,2019-11-26
狮子座,,32467,2019-11-27
狮子座,,31802,2019-11-28
狮子座,,32473,2019-11-29
狮子座,,36684,2019-11-30
处女座,,32535,2019-11-01
处女座,,35523,2019-11-02
处女座,,36327,2019-11-03
处女座,,32175,2019-11-04
处女座,,31147,2019-11-05
处女座,,31556,2019-11-06
处女座,,31650,2019-11-07
处女座,,30465,2019-11-08
处女座,,33480,2019-11-09
处女座,,34112,2019-11-10
处女座,,28044,2019-11-11
处女座,,30665,2019-11-12
处女座,,30772,2019-11-13
处女座,,31202,2019-11-14
处女座,,31152,2019-11-15
处女座,,35369,2019-11-16
处女座,,37163,2019-11-17
处女座,,31861,2019-11-18
处女座,,31157,2019-11-19
处女座,,31851,2019-11-20
处女座,,32494,2019-11-21
处女座,,31935,2019-11-22
处女座,,35997,2019-11-23
处女座,,37687,2019-11-24
处女座,,33238,2019-11-25
处女座,,32903,2019-11-26
处女座,,32883,2019-11-27
处女座,,31803,2019-11-28
处女座,,32512,2019-11-29
处女座,,37209,2019-11-30
天秤座,,41757,2019-11-01
天秤座,,42631,2019-11-02
天秤座,,44343,2019-11-03
天秤座,,41992,2019-11-04
天秤座,,42263,2019-11-05
天秤座,,42893,2019-11-06
天秤座,,41033,2019-11-07
天秤座,,38958,2019-11-08
天秤座,,42784,2019-11-09
天秤座,,43429,2019-11-10
天秤座,,36585,2019-11-11
天秤座,,41000,2019-11-12
天秤座,,40676,2019-11-13
天秤座,,41309,2019-11-14
天秤座,,41519,2019-11-15
天秤座,,45886,2019-11-16
天秤座,,47949,2019-11-17
天秤座,,42514,2019-11-18
天秤座,,41738,2019-11-19
天秤座,,43062,2019-11-20
天秤座,,43166,2019-11-21
天秤座,,42248,2019-11-22
天秤座,,46186,2019-11-23
天秤座,,48901,2019-11-24
天秤座,,43947,2019-11-25
天秤座,,43061,2019-11-26
天秤座,,41249,2019-11-27
天秤座,,41701,2019-11-28
天秤座,,41929,2019-11-29
天秤座,,48322,2019-11-30
天蝎座,,57136,2019-11-01
天蝎座,,58253,2019-11-02
天蝎座,,62289,2019-11-03
天蝎座,,59476,2019-11-04
天蝎座,,58236,2019-11-05
天蝎座,,58369,2019-11-06
天蝎座,,56836,2019-11-07
天蝎座,,54786,2019-11-08
天蝎座,,54059,2019-11-09
天蝎座,,57521,2019-11-10
天蝎座,,50452,2019-11-11
天蝎座,,55931,2019-11-12
天蝎座,,55178,2019-11-13
天蝎座,,56289,2019-11-14
天蝎座,,55650,2019-11-15
天蝎座,,60437,2019-11-16
天蝎座,,62817,2019-11-17
天蝎座,,56821,2019-11-18
天蝎座,,54930,2019-11-19
天蝎座,,56927,2019-11-20
天蝎座,,59318,2019-11-21
天蝎座,,58281,2019-11-22
天蝎座,,58135,2019-11-23
天蝎座,,59004,2019-11-24
天蝎座,,52175,2019-11-25
天蝎座,,49620,2019-11-26
天蝎座,,48567,2019-11-27
天蝎座,,48918,2019-11-28
天蝎座,,49595,2019-11-29
天蝎座,,55609,2019-11-30
射手座,,39134,2019-11-01
射手座,,41120,2019-11-02
射手座,,43183,2019-11-03
射手座,,38930,2019-11-04
射手座,,38199,2019-11-05
射手座,,38857,2019-11-06
射手座,,38933,2019-11-07
射手座,,36930,2019-11-08
射手座,,39989,2019-11-09
射手座,,41142,2019-11-10
射手座,,35330,2019-11-11
射手座,,38524,2019-11-12
射手座,,38432,2019-11-13
射手座,,39318,2019-11-14
射手座,,39134,2019-11-15
射手座,,43284,2019-11-16
射手座,,46215,2019-11-17
射手座,,41867,2019-11-18
射手座,,41071,2019-11-19
射手座,,42361,2019-11-20
射手座,,45478,2019-11-21
射手座,,47494,2019-11-22
射手座,,52008,2019-11-23
射手座,,51912,2019-11-24
射手座,,48310,2019-11-25
射手座,,46351,2019-11-26
射手座,,44765,2019-11-27
射手座,,45404,2019-11-28
射手座,,45499,2019-11-29
射手座,,49754,2019-11-30
摩羯座,,34846,2019-11-01
摩羯座,,38892,2019-11-02
摩羯座,,41901,2019-11-03
摩羯座,,37860,2019-11-04
摩羯座,,35579,2019-11-05
摩羯座,,34985,2019-11-06
摩羯座,,35404,2019-11-07
摩羯座,,36069,2019-11-08
摩羯座,,36736,2019-11-09
摩羯座,,38415,2019-11-10
摩羯座,,33227,2019-11-11
摩羯座,,33685,2019-11-12
摩羯座,,33961,2019-11-13
摩羯座,,35428,2019-11-14
摩羯座,,34413,2019-11-15
摩羯座,,38192,2019-11-16
摩羯座,,39890,2019-11-17
摩羯座,,35344,2019-11-18
摩羯座,,34182,2019-11-19
摩羯座,,35143,2019-11-20
摩羯座,,36281,2019-11-21
摩羯座,,35933,2019-11-22
摩羯座,,38819,2019-11-23
摩羯座,,41742,2019-11-24
摩羯座,,40725,2019-11-25
摩羯座,,39976,2019-11-26
摩羯座,,39617,2019-11-27
摩羯座,,39911,2019-11-28
摩羯座,,41149,2019-11-29
摩羯座,,45486,2019-11-30
水瓶座,,35393,2019-11-01
水瓶座,,38408,2019-11-02
水瓶座,,40376,2019-11-03
水瓶座,,35137,2019-11-04
水瓶座,,35358,2019-11-05
水瓶座,,35790,2019-11-06
水瓶座,,35322,2019-11-07
水瓶座,,33832,2019-11-08
水瓶座,,36463,2019-11-09
水瓶座,,36353,2019-11-10
水瓶座,,30356,2019-11-11
水瓶座,,32614,2019-11-12
水瓶座,,32821,2019-11-13
水瓶座,,33417,2019-11-14
水瓶座,,33275,2019-11-15
水瓶座,,36786,2019-11-16
水瓶座,,39500,2019-11-17
水瓶座,,33978,2019-11-18
水瓶座,,32751,2019-11-19
水瓶座,,34277,2019-11-20
水瓶座,,34111,2019-11-21
水瓶座,,33511,2019-11-22
水瓶座,,37935,2019-11-23
水瓶座,,40839,2019-11-24
水瓶座,,35609,2019-11-25
水瓶座,,34927,2019-11-26
水瓶座,,35208,2019-11-27
水瓶座,,35169,2019-11-28
水瓶座,,35983,2019-11-29
水瓶座,,40448,2019-11-30
双鱼座,,31919,2019-11-01
双鱼座,,32588,2019-11-02
双鱼座,,33046,2019-11-03
双鱼座,,29403,2019-11-04
双鱼座,,28785,2019-11-05
双鱼座,,29622,2019-11-06
双鱼座,,31414,2019-11-07
双鱼座,,30168,2019-11-08
双鱼座,,33140,2019-11-09
双鱼座,,33578,2019-11-10
双鱼座,,28742,2019-11-11
双鱼座,,30800,2019-11-12
双鱼座,,30766,2019-11-13
双鱼座,,30700,2019-11-14
双鱼座,,30752,2019-11-15
双鱼座,,34579,2019-11-16
双鱼座,,35956,2019-11-17
双鱼座,,31483,2019-11-18
双鱼座,,30214,2019-11-19
双鱼座,,31180,2019-11-20
双鱼座,,32220,2019-11-21
双鱼座,,31672,2019-11-22
双鱼座,,34698,2019-11-23
双鱼座,,37114,2019-11-24
双鱼座,,32640,2019-11-25
双鱼座,,31556,2019-11-26
双鱼座,,31291,2019-11-27
双鱼座,,31441,2019-11-28
双鱼座,,32445,2019-11-29
双鱼座,,36106,2019-11-30
