name,type,value,date
陕西省,,119.89,2010年
新疆维吾尔自治区,,148.31,2010年
内蒙古自治区,,769.86,2010年
山西省,,844.01,2010年
西藏自治区,,0.12,2011年
广东省,,0.23,2011年
浙江省,,0.44,2011年
海南省,,1.19,2011年
广西壮族自治区,,2.02,2011年
天津市,,2.97,2011年
湖北省,,3.25,2011年
北京市,,3.76,2011年
江西省,,4.26,2011年
福建省,,4.29,2011年
吉林省,,9.52,2011年
江苏省,,10.81,2011年
湖南省,,13.29,2011年
青海省,,16.12,2011年
重庆市,,18.57,2011年
甘肃省,,23.51,2011年
辽宁省,,30.97,2011年
宁夏回族自治区,,31.28,2011年
河北省,,38.41,2011年
四川省,,51.82,2011年
贵州省,,58.74,2011年
云南省,,59.67,2011年
黑龙江省,,61.75,2011年
山东省,,74.1,2011年
安徽省,,79.91,2011年
河南省,,97.46,2011年
陕西省,,107.59,2011年
新疆维吾尔自治区,,148.36,2011年
内蒙古自治区,,368.89,2011年
山西省,,834.59,2011年
西藏自治区,,0.12,2012年
广东省,,0.23,2012年
浙江省,,0.43,2012年
海南省,,1.19,2012年
广西壮族自治区,,2.08,2012年
天津市,,2.97,2012年
湖北省,,3.25,2012年
北京市,,3.73,2012年
江西省,,4.11,2012年
福建省,,4.44,2012年
湖南省,,6.61,2012年
吉林省,,9.82,2012年
江苏省,,10.82,2012年
青海省,,15.97,2012年
重庆市,,19.85,2012年
辽宁省,,31.92,2012年
宁夏回族自治区,,32.34,2012年
甘肃省,,34.08,2012年
河北省,,39.51,2012年
四川省,,54.53,2012年
云南省,,59.09,2012年
黑龙江省,,61.64,2012年
贵州省,,69.39,2012年
山东省,,79.73,2012年
安徽省,,80.38,2012年
河南省,,99.09,2012年
陕西省,,108.99,2012年
新疆维吾尔自治区,,152.47,2012年
内蒙古自治区,,401.66,2012年
山西省,,908.42,2012年
西藏自治区,,0.12,2013年
广东省,,0.23,2013年
浙江省,,0.43,2013年
海南省,,1.19,2013年
广西壮族自治区,,2.26,2013年
天津市,,2.97,2013年
湖北省,,3.23,2013年
北京市,,3.83,2013年
江西省,,3.97,2013年
福建省,,4.33,2013年
湖南省,,6.61,2013年
吉林省,,10.03,2013年
江苏省,,10.93,2013年
青海省,,12.17,2013年
重庆市,,19.86,2013年
辽宁省,,28.33,2013年
甘肃省,,32.69,2013年
宁夏回族自治区,,38.47,2013年
河北省,,39.41,2013年
四川省,,55.74,2013年
云南省,,60.1,2013年
黑龙江省,,61.38,2013年
山东省,,78.78,2013年
贵州省,,83.29,2013年
安徽省,,85.19,2013年
河南省,,89.55,2013年
陕西省,,104.38,2013年
新疆维吾尔自治区,,156.53,2013年
内蒙古自治区,,460.1,2013年
山西省,,906.8,2013年
西藏自治区,,0.12,2014年
广东省,,0.23,2014年
浙江省,,0.43,2014年
海南省,,1.19,2014年
广西壮族自治区,,2.27,2014年
天津市,,2.97,2014年
湖北省,,3.19,2014年
江西省,,3.43,2014年
北京市,,3.75,2014年
福建省,,4.22,2014年
湖南省,,6.68,2014年
吉林省,,9.71,2014年
江苏省,,10.71,2014年
青海省,,11.82,2014年
重庆市,,18.03,2014年
辽宁省,,27.57,2014年
甘肃省,,32.86,2014年
宁夏回族自治区,,38.04,2014年
河北省,,40.97,2014年
四川省,,54.1,2014年
云南省,,59.47,2014年
黑龙江省,,62.12,2014年
山东省,,77.22,2014年
安徽省,,83.96,2014年
河南省,,86.49,2014年
贵州省,,93.98,2014年
陕西省,,95.48,2014年
新疆维吾尔自治区,,158.01,2014年
内蒙古自治区,,490.02,2014年
山西省,,920.89,2014年
西藏自治区,,0.1,2015年
广东省,,0.2,2015年
浙江省,,0.4,2015年
广西壮族自治区,,0.9,2015年
海南省,,1.2,2015年
天津市,,3,2015年
湖北省,,3.2,2015年
江西省,,3.4,2015年
北京市,,3.9,2015年
福建省,,4.1,2015年
湖南省,,6.6,2015年
吉林省,,9.8,2015年
江苏省,,10.5,2015年
青海省,,12.5,2015年
重庆市,,17.6,2015年
辽宁省,,26.8,2015年
甘肃省,,32.5,2015年
宁夏回族自治区,,37.4,2015年
河北省,,42.5,2015年
四川省,,53.8,2015年
云南省,,59.6,2015年
黑龙江省,,61.6,2015年
山东省,,77.6,2015年
安徽省,,84,2015年
河南省,,86,2015年
贵州省,,101.7,2015年
陕西省,,126.6,2015年
新疆维吾尔自治区,,158.7,2015年
内蒙古自治区,,492.8,2015年
山西省,,921.3,2015年
西藏自治区,,0.12,2016年
广东省,,0.23,2016年
浙江省,,0.43,2016年
广西壮族自治区,,0.9,2016年
海南省,,1.19,2016年
北京市,,2.66,2016年
天津市,,2.97,2016年
湖北省,,3.2,2016年
江西省,,3.36,2016年
福建省,,3.98,2016年
湖南省,,6.62,2016年
吉林省,,9.71,2016年
江苏省,,10.39,2016年
青海省,,12.39,2016年
重庆市,,18.03,2016年
辽宁省,,26.73,2016年
甘肃省,,27.32,2016年
宁夏回族自治区,,37.45,2016年
河北省,,43.27,2016年
四川省,,53.21,2016年
云南省,,59.58,2016年
黑龙江省,,62.28,2016年
山东省,,75.67,2016年
安徽省,,82.37,2016年
河南省,,85.58,2016年
贵州省,,110.93,2016年
新疆维吾尔自治区,,162.31,2016年
陕西省,,162.93,2016年
内蒙古自治区,,510.27,2016年
山西省,,916.19,2016年
