name,type,value,date
广西壮族自治区,,2487,2014年
陕西省,,1974,2014年
广东省,,7661,2014年
甘肃省,,1518,2014年
重庆市,,1543,2014年
贵州省,,2581,2014年
浙江省,,3151,2014年
福建省,,1756,2014年
宁夏回族自治区,,380,2014年
天津市,,1070,2014年
海南省,,5424,2014年
西藏自治区,,294,2014年
上海市,,1407,2014年
青海省,,373,2014年
黑龙江省,,2227,2014年
河南省,,5424,2014年
山东省,,4065,2014年
安徽省,,4114,2014年
河北省,,3072,2014年
江苏省,,3894,2014年
吉林省,,1173,2014年
内蒙古自治区,,1188,2014年
四川省,,4569,2014年
湖南省,,3181,2014年
湖北省,,2773,2014年
辽宁省,,2405,2014年
江西省,,2198,2014年
云南省,,2389,2014年
新疆维吾尔自治区,,1188,2014年
山西省,,2571,2014年
北京市,,28555,2015年
广西壮族自治区,,51199,2015年
陕西省,,50210,2015年
广东省,,151323,2015年
甘肃省,,31090,2015年
重庆市,,32462,2015年
贵州省,,36790,2015年
浙江省,,49650,2015年
福建省,,37388,2015年
宁夏回族自治区,,7036,2015年
天津市,,17305,2015年
海南省,,98606,2015年
西藏自治区,,5410,2015年
上海市,,24004,2015年
青海省,,5883,2015年
黑龙江省,,41207,2015年
河南省,,98606,2015年
山东省,,85993,2015年
安徽省,,60519,2015年
河北省,,66270,2015年
江苏省,,72931,2015年
吉林省,,25934,2015年
内蒙古自治区,,28053,2015年
四川省,,84747,2015年
湖南省,,63752,2015年
湖北省,,63476,2015年
辽宁省,,46453,2015年
江西省,,42916,2015年
云南省,,50868,2015年
新疆维吾尔自治区,,23520,2015年
山西省,,40526,2015年
北京市,,1396,2016年
广西壮族自治区,,2798,2016年
陕西省,,2572,2016年
广东省,,8553,2016年
甘肃省,,1599,2016年
重庆市,,1494,2016年
贵州省,,2036,2016年
浙江省,,2620,2016年
福建省,,1670,2016年
宁夏回族自治区,,355,2016年
天津市,,943,2016年
海南省,,5228,2016年
西藏自治区,,304,2016年
上海市,,1343,2016年
青海省,,334,2016年
黑龙江省,,2104,2016年
河南省,,5228,2016年
山东省,,4426,2016年
安徽省,,2966,2016年
河北省,,2938,2016年
江苏省,,3993,2016年
吉林省,,1228,2016年
内蒙古自治区,,1615,2016年
四川省,,4451,2016年
湖南省,,3150,2016年
湖北省,,2999,2016年
辽宁省,,2223,2016年
江西省,,2203,2016年
云南省,,2992,2016年
新疆维吾尔自治区,,1216,2016年
山西省,,2233,2016年
北京市,,1620,2017年
广西壮族自治区,,2715,2017年
陕西省,,2683,2017年
广东省,,7816,2017年
甘肃省,,1427,2017年
重庆市,,1432,2017年
贵州省,,2091,2017年
浙江省,,2394,2017年
福建省,,1906,2017年
宁夏回族自治区,,556,2017年
天津市,,1020,2017年
海南省,,4931,2017年
西藏自治区,,275,2017年
上海市,,1335,2017年
青海省,,318,2017年
黑龙江省,,1782,2017年
河南省,,4931,2017年
山东省,,4154,2017年
安徽省,,2582,2017年
河北省,,3284,2017年
江苏省,,3714,2017年
吉林省,,1097,2017年
内蒙古自治区,,1350,2017年
四川省,,4296,2017年
湖南省,,3156,2017年
湖北省,,3115,2017年
辽宁省,,2441,2017年
江西省,,2264,2017年
云南省,,2832,2017年
新疆维吾尔自治区,,1178,2017年
山西省,,2051,2017年
北京市,,1611,2018年
广西壮族自治区,,2627,2018年
陕西省,,2398,2018年
广东省,,7160,2018年
甘肃省,,1370,2018年
重庆市,,1509,2018年
贵州省,,1877,2018年
浙江省,,2465,2018年
福建省,,1573,2018年
宁夏回族自治区,,487,2018年
天津市,,891,2018年
海南省,,4614,2018年
西藏自治区,,275,2018年
上海市,,1318,2018年
青海省,,302,2018年
黑龙江省,,1695,2018年
河南省,,4614,2018年
山东省,,3686,2018年
安徽省,,2678,2018年
河北省,,3349,2018年
江苏省,,3810,2018年
吉林省,,1099,2018年
内蒙古自治区,,1099,2018年
四川省,,4187,2018年
湖南省,,3110,2018年
湖北省,,3283,2018年
辽宁省,,2259,2018年
江西省,,2415,2018年
云南省,,2381,2018年
新疆维吾尔自治区,,1244,2018年
山西省,,1882,2018年
